DATE,BAMLHY,ln_BAMLHY,lnr_BAMLHY
5/4/1999,10.19,2.321406847,-0.000980873
5/5/1999,10.22,2.324346585,0.002939738
5/6/1999,10.24,2.32630162,0.001955035
5/7/1999,10.28,2.33020026,0.00389864
5/10/1999,10.3,2.332143895,0.001943635
5/11/1999,10.33,2.335052283,0.002908388
5/12/1999,10.35,2.33698652,0.001934237
5/13/1999,10.32,2.33408376,-0.00290276
5/14/1999,10.41,2.342766883,0.008683123
5/17/1999,10.44,2.345644582,0.0028777
5/18/1999,10.45,2.346601978,0.000957396
5/19/1999,10.46,2.347558459,0.00095648
5/20/1999,10.49,2.350422422,0.002863964
5/21/1999,10.48,2.349468679,-0.000953744
5/24/1999,10.51,2.352327185,0.002858506
5/25/1999,10.51,2.352327185,0
5/26/1999,10.54,2.355177543,0.002850358
5/27/1999,10.57,2.3580198,0.002842257
5/28/1999,10.59,2.35991016,0.00189036
5/31/1999,10.6,2.360854001,0.000943842
6/1/1999,10.64,2.364620484,0.003766483
6/2/1999,10.66,2.366498419,0.001877935
6/3/1999,10.68,2.368372834,0.001874415
6/4/1999,10.69,2.369308725,0.000935892
6/7/1999,10.7,2.370243741,0.000935016
6/8/1999,10.69,2.369308725,-0.000935016
6/9/1999,10.7,2.370243741,0.000935016
6/10/1999,10.75,2.374905755,0.004662013
6/11/1999,10.78,2.377692565,0.002786811
6/14/1999,10.79,2.378619779,0.000927214
6/15/1999,10.77,2.376764491,-0.001855288
6/16/1999,10.76,2.375835555,-0.000928936
6/17/1999,10.72,2.372111156,-0.003724399
6/18/1999,10.74,2.373975089,0.001863933
6/21/1999,10.75,2.374905755,0.000930665
6/22/1999,10.76,2.375835555,0.0009298
6/23/1999,10.78,2.377692565,0.001857011
6/24/1999,10.79,2.378619779,0.000927214
6/25/1999,10.78,2.377692565,-0.000927214
6/28/1999,10.8,2.379546134,0.001853569
6/29/1999,10.79,2.378619779,-0.000926355
6/30/1999,10.81,2.380471632,0.001851852
7/1/1999,10.8,2.379546134,-0.000925498
7/2/1999,10.78,2.377692565,-0.001853569
7/5/1999,10.79,2.378619779,0.000927214
7/6/1999,10.79,2.378619779,0
7/7/1999,10.8,2.379546134,0.000926355
7/8/1999,10.78,2.377692565,-0.001853569
7/9/1999,10.79,2.378619779,0.000927214
7/12/1999,10.76,2.375835555,-0.002784225
7/13/1999,10.75,2.374905755,-0.0009298
7/14/1999,10.74,2.373975089,-0.000930665
7/15/1999,10.68,2.368372834,-0.005602256
7/16/1999,10.66,2.366498419,-0.001874415
7/19/1999,10.67,2.367436065,0.000937647
7/20/1999,10.67,2.367436065,0
7/21/1999,10.67,2.367436065,0
7/22/1999,10.74,2.373975089,0.006539024
7/23/1999,10.79,2.378619779,0.00464469
7/26/1999,10.81,2.380471632,0.001851852
7/27/1999,10.85,2.38416508,0.003693448
7/28/1999,10.86,2.385086315,0.000921235
7/29/1999,10.89,2.387844937,0.002758622
7/30/1999,10.92,2.39059597,0.002751033
7/31/1999,10.78,2.377692565,-0.012903405
8/2/1999,10.78,2.377692565,0
8/3/1999,10.84,2.383242996,0.005550431
8/4/1999,10.9,2.388762789,0.005519793
8/5/1999,10.9,2.388762789,0
8/6/1999,10.97,2.395164274,0.006401485
8/9/1999,10.99,2.396985768,0.001821494
8/10/1999,11.05,2.402430428,0.00544466
8/11/1999,11.05,2.402430428,0
8/12/1999,11.03,2.400618833,-0.001811595
8/13/1999,10.99,2.396985768,-0.003633065
8/16/1999,10.97,2.395164274,-0.001821494
8/17/1999,10.95,2.393339456,-0.001824818
8/18/1999,10.97,2.395164274,0.001824818
8/19/1999,11,2.397895273,0.002730999
8/20/1999,11,2.397895273,0
8/23/1999,11.01,2.398803951,0.000908678
8/24/1999,11.01,2.398803951,0
8/25/1999,10.99,2.396985768,-0.001818182
8/26/1999,10.99,2.396985768,0
8/27/1999,11.02,2.399711804,0.002726035
8/30/1999,11.07,2.404238747,0.004526943
8/31/1999,11.1,2.406945108,0.002706362
9/1/1999,11.1,2.406945108,0
9/2/1999,11.12,2.408745289,0.001800181
9/3/1999,11.1,2.406945108,-0.001800181
9/6/1999,11.1,2.406945108,0
9/7/1999,11.11,2.407845604,0.000900495
9/8/1999,11.12,2.408745289,0.000899685
9/9/1999,11.13,2.409644165,0.000898876
9/10/1999,11.13,2.409644165,0
9/13/1999,11.14,2.410542234,0.000898069
9/14/1999,11.17,2.413231613,0.002689379
9/15/1999,11.17,2.413231613,0
9/16/1999,11.17,2.413231613,0
9/17/1999,11.17,2.413231613,0
9/20/1999,11.19,2.415020522,0.001788909
9/21/1999,11.2,2.415913778,0.000893256
9/22/1999,11.21,2.416806237,0.000892459
9/23/1999,11.21,2.416806237,0
9/24/1999,11.21,2.416806237,0
9/27/1999,11.25,2.420368129,0.003561892
9/28/1999,11.27,2.422144328,0.001776199
9/29/1999,11.29,2.423917378,0.00177305
9/30/1999,11.22,2.4176979,-0.006219478
10/1/1999,11.3,2.424802726,0.007104826
10/4/1999,11.29,2.423917378,-0.000885348
10/5/1999,11.32,2.426571073,0.002653695
10/6/1999,11.31,2.42568729,-0.000883783
10/7/1999,11.29,2.423917378,-0.001769912
10/8/1999,11.29,2.423917378,0
10/11/1999,11.29,2.423917378,0
10/12/1999,11.31,2.42568729,0.001769912
10/13/1999,11.34,2.428336298,0.002649008
10/14/1999,11.36,2.430098413,0.001762115
10/15/1999,11.33,2.427454075,-0.002644338
10/18/1999,11.36,2.430098413,0.002644338
10/19/1999,11.37,2.430978308,0.000879894
10/20/1999,11.38,2.431857429,0.000879121
10/21/1999,11.39,2.432735777,0.000878349
10/22/1999,11.4,2.433613355,0.000877578
10/25/1999,11.42,2.435366204,0.001752849
10/26/1999,11.44,2.437115986,0.001749782
10/27/1999,11.47,2.439734931,0.002618945
10/28/1999,11.47,2.439734931,0
10/29/1999,11.46,2.438862711,-0.00087222
10/31/1999,11.41,2.434490164,-0.004372547
11/1/1999,11.38,2.431857429,-0.002632735
11/2/1999,11.37,2.430978308,-0.000879121
11/3/1999,11.35,2.429217744,-0.001760564
11/4/1999,11.31,2.42568729,-0.003530454
11/5/1999,11.28,2.423031246,-0.002656044
11/8/1999,11.28,2.423031246,0
11/9/1999,11.27,2.422144328,-0.000886918
11/10/1999,11.29,2.423917378,0.00177305
11/11/1999,11.3,2.424802726,0.000885348
11/12/1999,11.29,2.423917378,-0.000885348
11/15/1999,11.28,2.423031246,-0.000886132
11/16/1999,11.28,2.423031246,0
11/17/1999,11.3,2.424802726,0.00177148
11/18/1999,11.29,2.423917378,-0.000885348
11/19/1999,11.29,2.423917378,0
11/22/1999,11.29,2.423917378,0
11/23/1999,11.27,2.422144328,-0.00177305
11/24/1999,11.26,2.421256623,-0.000887705
11/25/1999,11.27,2.422144328,0.000887705
11/26/1999,11.27,2.422144328,0
11/29/1999,11.27,2.422144328,0
11/30/1999,11.26,2.421256623,-0.000887705
12/1/1999,11.25,2.420368129,-0.000888494
12/2/1999,11.22,2.4176979,-0.002670229
12/3/1999,11.19,2.415020522,-0.002677378
12/6/1999,11.17,2.413231613,-0.001788909
12/7/1999,11.14,2.410542234,-0.002689379
12/8/1999,11.15,2.411439498,0.000897263
12/9/1999,11.13,2.409644165,-0.001795333
12/10/1999,11.1,2.406945108,-0.002699057
12/13/1999,11.11,2.407845604,0.000900495
12/14/1999,11.14,2.410542234,0.002696631
12/15/1999,11.12,2.408745289,-0.001796946
12/16/1999,11.18,2.414126468,0.005381179
12/17/1999,11.19,2.415020522,0.000894055
12/20/1999,11.21,2.416806237,0.001785715
12/21/1999,11.22,2.4176979,0.000891663
12/22/1999,11.22,2.4176979,0
12/23/1999,11.23,2.418588769,0.000890869
12/24/1999,11.23,2.418588769,0
12/27/1999,11.24,2.419478844,0.000890076
12/28/1999,11.25,2.420368129,0.000889284
12/29/1999,11.26,2.421256623,0.000888494
12/30/1999,11.25,2.420368129,-0.000888494
12/31/1999,11.34,2.428336298,0.00796817
1/3/2000,11.39,2.432735777,0.004399479
1/4/2000,11.43,2.436241478,0.0035057
1/5/2000,11.47,2.439734931,0.003493453
1/6/2000,11.47,2.439734931,0
1/7/2000,11.47,2.439734931,0
1/10/2000,11.47,2.439734931,0
1/11/2000,11.49,2.441477092,0.001742161
1/12/2000,11.51,2.443216223,0.001739131
1/13/2000,11.51,2.443216223,0
1/14/2000,11.53,2.444952334,0.001736112
1/17/2000,11.51,2.443216223,-0.001736112
1/18/2000,11.54,2.445819261,0.002603038
1/19/2000,11.55,2.446685437,0.000866176
1/20/2000,11.55,2.446685437,0
1/21/2000,11.54,2.445819261,-0.000866176
1/24/2000,11.54,2.445819261,0
1/25/2000,11.54,2.445819261,0
1/26/2000,11.55,2.446685437,0.000866176
1/27/2000,11.55,2.446685437,0
1/28/2000,11.55,2.446685437,0
1/31/2000,11.62,2.452727751,0.006042314
2/1/2000,11.59,2.450142657,-0.002585094
2/2/2000,11.59,2.450142657,0
2/3/2000,11.59,2.450142657,0
2/4/2000,11.57,2.448415541,-0.001727116
2/7/2000,11.62,2.452727751,0.00431221
2/8/2000,11.59,2.450142657,-0.002585094
2/9/2000,11.58,2.449279472,-0.000863185
2/10/2000,11.59,2.450142657,0.000863185
2/11/2000,11.59,2.450142657,0
2/14/2000,11.6,2.451005098,0.000862441
2/15/2000,11.58,2.449279472,-0.001725626
2/16/2000,11.6,2.451005098,0.001725626
2/17/2000,11.6,2.451005098,0
2/18/2000,11.6,2.451005098,0
2/21/2000,11.6,2.451005098,0
2/22/2000,11.59,2.450142657,-0.000862441
2/23/2000,11.61,2.451866796,0.001724138
2/24/2000,11.61,2.451866796,0
2/25/2000,11.63,2.453587967,0.001721171
2/28/2000,11.66,2.456164181,0.002576214
2/29/2000,11.73,2.462149663,0.005985482
3/1/2000,11.72,2.461296784,-0.000852879
3/2/2000,11.76,2.464703942,0.003407158
3/3/2000,11.76,2.464703942,0
3/6/2000,11.76,2.464703942,0
3/7/2000,11.75,2.463853241,-0.000850702
3/8/2000,11.78,2.466403178,0.002549938
3/9/2000,11.78,2.466403178,0
3/10/2000,11.8,2.468099531,0.001696353
3/13/2000,11.81,2.46894663,0.000847099
3/14/2000,11.83,2.470638678,0.001692048
3/15/2000,11.87,2.474014209,0.003375531
3/16/2000,11.89,2.475697711,0.001683502
3/17/2000,11.87,2.474014209,-0.001683502
3/20/2000,11.88,2.474856314,0.000842105
3/21/2000,11.89,2.475697711,0.000841397
3/22/2000,11.93,2.479056236,0.003358525
3/23/2000,11.94,2.479894108,0.000837872
3/24/2000,11.98,2.483238593,0.003344485
3/27/2000,12,2.48490665,0.001668057
3/28/2000,12.05,2.48906466,0.00415801
3/29/2000,12.14,2.496505786,0.007441126
3/30/2000,12.21,2.502255288,0.005749502
3/31/2000,12.08,2.491551193,-0.010704096
4/3/2000,12.06,2.489894191,-0.001657001
4/4/2000,12.08,2.491551193,0.001657001
4/5/2000,12.11,2.494031558,0.002480365
4/6/2000,12.09,2.492378665,-0.001652893
4/7/2000,12.06,2.489894191,-0.002484473
4/10/2000,12.05,2.48906466,-0.000829531
4/11/2000,12.08,2.491551193,0.002486533
4/12/2000,12.1,2.493205453,0.00165426
4/13/2000,12.11,2.494031558,0.000826105
4/14/2000,12.12,2.494856981,0.000825423
4/17/2000,12.12,2.494856981,0
4/18/2000,12.14,2.496505786,0.001648805
4/19/2000,12.11,2.494031558,-0.002474228
4/20/2000,12.11,2.494031558,0
4/24/2000,12.14,2.496505786,0.002474228
4/25/2000,12.16,2.498151877,0.001646091
4/26/2000,12.16,2.498151877,0
4/27/2000,12.21,2.502255288,0.004103412
4/28/2000,12.23,2.50389195,0.001636662
4/30/2000,12.41,2.518502599,0.01461065
5/1/2000,12.37,2.515274186,-0.003228413
5/2/2000,12.37,2.515274186,0
5/3/2000,12.42,2.519308077,0.00403389
5/4/2000,12.43,2.520112906,0.000804829
5/5/2000,12.48,2.524127363,0.004014457
5/8/2000,12.51,2.526528324,0.002400962
5/9/2000,12.52,2.527327366,0.000799041
5/10/2000,12.53,2.528125769,0.000798403
5/11/2000,12.52,2.527327366,-0.000798403
5/12/2000,12.55,2.529720666,0.0023933
5/15/2000,12.51,2.526528324,-0.003192341
5/16/2000,12.52,2.527327366,0.000799041
5/17/2000,12.57,2.531313023,0.003985657
5/18/2000,12.61,2.53449015,0.003177127
5/19/2000,12.65,2.537657215,0.003167065
5/22/2000,12.64,2.536866389,-0.000790826
5/23/2000,12.71,2.542389085,0.005522696
5/24/2000,12.74,2.54474665,0.002357565
5/25/2000,12.78,2.547881449,0.003134799
5/26/2000,12.78,2.547881449,0
5/29/2000,12.78,2.547881449,0
5/30/2000,12.78,2.547881449,0
5/31/2000,12.71,2.542389085,-0.005492364
6/1/2000,12.66,2.538447417,-0.003941668
6/2/2000,12.6,2.533696814,-0.004750603
6/5/2000,12.6,2.533696814,0
6/6/2000,12.59,2.532902848,-0.000793966
6/7/2000,12.56,2.530517161,-0.002385687
6/8/2000,12.55,2.529720666,-0.000796495
6/9/2000,12.5,2.525728644,-0.003992021
6/12/2000,12.49,2.524928324,-0.00080032
6/13/2000,12.5,2.525728644,0.00080032
6/14/2000,12.49,2.524928324,-0.00080032
6/15/2000,12.42,2.519308077,-0.005620248
6/16/2000,12.42,2.519308077,0
6/19/2000,12.43,2.520112906,0.000804829
6/20/2000,12.42,2.519308077,-0.000804829
6/21/2000,12.43,2.520112906,0.000804829
6/22/2000,12.43,2.520112906,0
6/23/2000,12.41,2.518502599,-0.001610306
6/26/2000,12.4,2.517696473,-0.000806127
6/27/2000,12.4,2.517696473,0
6/28/2000,12.4,2.517696473,0
6/29/2000,12.39,2.516889696,-0.000806777
6/30/2000,12.42,2.519308077,0.002418381
7/3/2000,12.42,2.519308077,0
7/4/2000,12.42,2.519308077,0
7/5/2000,12.41,2.518502599,-0.000805477
7/6/2000,12.42,2.519308077,0.000805477
7/7/2000,12.4,2.517696473,-0.001611604
7/10/2000,12.39,2.516889696,-0.000806777
7/11/2000,12.39,2.516889696,0
7/12/2000,12.42,2.519308077,0.002418381
7/13/2000,12.39,2.516889696,-0.002418381
7/14/2000,12.36,2.514465452,-0.002424244
7/17/2000,12.34,2.512846018,-0.001619434
7/18/2000,12.33,2.512035317,-0.000810701
7/19/2000,12.34,2.512846018,0.000810701
7/20/2000,12.31,2.51041194,-0.002434078
7/21/2000,12.31,2.51041194,0
7/24/2000,12.3,2.509599262,-0.000812678
7/25/2000,12.31,2.51041194,0.000812678
7/26/2000,12.34,2.512846018,0.002434078
7/27/2000,12.34,2.512846018,0
7/28/2000,12.37,2.515274186,0.002428168
7/31/2000,12.47,2.52332576,0.008051573
8/1/2000,12.48,2.524127363,0.000801603
8/2/2000,12.46,2.522523513,-0.00160385
8/3/2000,12.45,2.521720623,-0.00080289
8/4/2000,12.44,2.520917087,-0.000803536
8/7/2000,12.44,2.520917087,0
8/8/2000,12.42,2.519308077,-0.001609011
8/9/2000,12.41,2.518502599,-0.000805477
8/10/2000,12.41,2.518502599,0
8/11/2000,12.42,2.519308077,0.000805477
8/14/2000,12.45,2.521720623,0.002412546
8/15/2000,12.45,2.521720623,0
8/16/2000,12.47,2.52332576,0.001605137
8/17/2000,12.48,2.524127363,0.000801603
8/18/2000,12.48,2.524127363,0
8/21/2000,12.49,2.524928324,0.000800961
8/22/2000,12.47,2.52332576,-0.001602564
8/23/2000,12.46,2.522523513,-0.000802246
8/24/2000,12.46,2.522523513,0
8/25/2000,12.44,2.520917087,-0.001606426
8/28/2000,12.42,2.519308077,-0.001609011
8/29/2000,12.4,2.517696473,-0.001611604
8/30/2000,12.37,2.515274186,-0.002422286
8/31/2000,12.43,2.520112906,0.004838719
9/1/2000,12.41,2.518502599,-0.001610306
9/4/2000,12.41,2.518502599,0
9/5/2000,12.33,2.512035317,-0.006467282
9/6/2000,12.32,2.511223958,-0.000811359
9/7/2000,12.3,2.509599262,-0.001624696
9/8/2000,12.29,2.508785924,-0.000813339
9/11/2000,12.31,2.51041194,0.001626017
9/12/2000,12.32,2.511223958,0.000812018
9/13/2000,12.32,2.511223958,0
9/14/2000,12.32,2.511223958,0
9/15/2000,12.31,2.51041194,-0.000812018
9/18/2000,12.38,2.516082267,0.005670327
9/19/2000,12.44,2.520917087,0.00483482
9/20/2000,12.49,2.524928324,0.004011237
9/21/2000,12.5,2.525728644,0.00080032
9/22/2000,12.51,2.526528324,0.00079968
9/25/2000,12.51,2.526528324,0
9/26/2000,12.53,2.528125769,0.001597444
9/27/2000,12.62,2.535282857,0.007157088
9/28/2000,12.68,2.540025949,0.004743092
9/29/2000,12.67,2.539236994,-0.000788955
9/30/2000,12.72,2.543175558,0.003938564
10/2/2000,12.73,2.543961413,0.000785855
10/3/2000,12.75,2.545531272,0.001569859
10/4/2000,12.79,2.548663616,0.003132344
10/5/2000,12.82,2.551006451,0.002342836
10/6/2000,12.84,2.552565298,0.001558847
10/9/2000,12.85,2.553343811,0.000778513
10/10/2000,12.89,2.556451817,0.003108006
10/11/2000,13.02,2.566486637,0.01003482
10/12/2000,13.05,2.568788134,0.002301497
10/13/2000,13.15,2.576421759,0.007633625
10/16/2000,13.15,2.576421759,0
10/17/2000,13.26,2.584751985,0.008330226
10/18/2000,13.37,2.593013391,0.008261406
10/19/2000,13.38,2.593761055,0.000747664
10/20/2000,13.38,2.593761055,0
10/23/2000,13.38,2.593761055,0
10/24/2000,13.38,2.593761055,0
10/25/2000,13.37,2.593013391,-0.000747664
10/26/2000,13.44,2.598235335,0.005221944
10/27/2000,13.47,2.60046499,0.002229655
10/30/2000,13.5,2.602689685,0.002224695
10/31/2000,13.67,2.615203651,0.012513965
11/1/2000,13.6,2.610069793,-0.005133858
11/2/2000,13.65,2.613739522,0.003669729
11/3/2000,13.67,2.615203651,0.001464129
11/6/2000,13.7,2.617395833,0.002192182
11/7/2000,13.72,2.618854622,0.001458789
11/8/2000,13.69,2.616665639,-0.002188983
11/9/2000,13.71,2.618125494,0.001459854
11/10/2000,13.74,2.620311287,0.002185793
11/13/2000,13.75,2.621038824,0.000727537
11/14/2000,13.75,2.621038824,0
11/15/2000,13.73,2.61958322,-0.001455604
11/16/2000,13.75,2.621038824,0.001455604
11/17/2000,13.8,2.624668592,0.003629768
11/20/2000,13.87,2.629728234,0.005059642
11/21/2000,14.02,2.640484882,0.010756647
11/22/2000,14.09,2.645465326,0.004980444
11/23/2000,14.09,2.645465326,0
11/24/2000,14.12,2.647592232,0.002126906
11/27/2000,14.17,2.651127054,0.003534822
11/28/2000,14.23,2.655352412,0.004225358
11/29/2000,14.35,2.663749942,0.00839753
11/30/2000,14.61,2.681706226,0.017956284
12/1/2000,14.6,2.681021529,-0.000684697
12/4/2000,14.67,2.685804592,0.004783063
12/5/2000,14.63,2.683074215,-0.002730377
12/6/2000,14.56,2.678278043,-0.004796172
12/7/2000,14.56,2.678278043,0
12/8/2000,14.56,2.678278043,0
12/11/2000,14.5,2.674148649,-0.004129393
12/12/2000,14.41,2.66792241,-0.006226239
12/13/2000,14.29,2.659559992,-0.008362418
12/14/2000,14.27,2.658159431,-0.00140056
12/15/2000,14.19,2.652537491,-0.00562194
12/18/2000,14.19,2.652537491,0
12/19/2000,14.17,2.651127054,-0.001410437
12/20/2000,14.17,2.651127054,0
12/21/2000,14.19,2.652537491,0.001410437
12/22/2000,14.2,2.653241965,0.000704473
12/26/2000,14.22,2.654649424,0.00140746
12/27/2000,14.25,2.656756907,0.002107482
12/28/2000,14.24,2.656054906,-0.000702001
12/29/2000,14.23,2.655352412,-0.000702494
12/31/2000,14.36,2.664446564,0.009094152
1/2/2001,14.32,2.661657162,-0.002789402
1/3/2001,14.28,2.658859957,-0.002797205
1/4/2001,14.15,2.649714624,-0.009145333
1/5/2001,14.02,2.640484882,-0.009229742
1/8/2001,13.94,2.634762405,-0.005722476
1/9/2001,13.84,2.62756295,-0.007199455
1/10/2001,13.79,2.623943692,-0.003619258
1/11/2001,13.63,2.612273246,-0.011670446
1/12/2001,13.58,2.608598122,-0.003675124
1/15/2001,13.53,2.604909442,-0.00368868
1/16/2001,13.51,2.603430152,-0.00147929
1/17/2001,13.43,2.597491011,-0.005939141
1/18/2001,13.37,2.593013391,-0.004477619
1/19/2001,13.31,2.588515632,-0.004497759
1/22/2001,13.3,2.587764035,-0.000751597
1/23/2001,13.28,2.586259144,-0.001504891
1/24/2001,13.26,2.584751985,-0.001507159
1/25/2001,13.23,2.582486978,-0.002265007
1/26/2001,13.21,2.580974119,-0.00151286
1/29/2001,13.21,2.580974119,0
1/30/2001,13.15,2.576421759,-0.00455236
1/31/2001,12.9,2.557227311,-0.019194447
2/1/2001,12.78,2.547881449,-0.009345862
2/2/2001,12.76,2.546315278,-0.001566171
2/5/2001,12.74,2.54474665,-0.001568628
2/6/2001,12.71,2.542389085,-0.002357565
2/7/2001,12.71,2.542389085,0
2/8/2001,12.68,2.540025949,-0.002363136
2/9/2001,12.63,2.536074936,-0.003951013
2/12/2001,12.64,2.536866389,0.000791452
2/13/2001,12.65,2.537657215,0.000790826
2/14/2001,12.63,2.536074936,-0.001582279
2/15/2001,12.59,2.532902848,-0.003172088
2/16/2001,12.59,2.532902848,0
2/19/2001,12.6,2.533696814,0.000793966
2/20/2001,12.61,2.53449015,0.000793336
2/21/2001,12.66,2.538447417,0.003957267
2/22/2001,12.71,2.542389085,0.003941668
2/23/2001,12.71,2.542389085,0
2/26/2001,12.69,2.540814282,-0.001574803
2/27/2001,12.62,2.535282857,-0.005531425
2/28/2001,12.55,2.529720666,-0.005562192
3/1/2001,12.52,2.527327366,-0.0023933
3/2/2001,12.56,2.530517161,0.003189795
3/5/2001,12.55,2.529720666,-0.000796495
3/6/2001,12.53,2.528125769,-0.001594897
3/7/2001,12.49,2.524928324,-0.003197445
3/8/2001,12.45,2.521720623,-0.003207701
3/9/2001,12.44,2.520917087,-0.000803536
3/12/2001,12.5,2.525728644,0.004811557
3/13/2001,12.55,2.529720666,0.003992021
3/14/2001,12.65,2.537657215,0.00793655
3/15/2001,12.64,2.536866389,-0.000790826
3/16/2001,12.72,2.543175558,0.006309169
3/19/2001,12.82,2.551006451,0.007830894
3/20/2001,12.84,2.552565298,0.001558847
3/21/2001,12.95,2.561095788,0.00853049
3/22/2001,13.06,2.569554124,0.008458336
3/23/2001,13.04,2.568021556,-0.001532567
3/26/2001,12.97,2.562638998,-0.005382558
3/27/2001,12.94,2.560323289,-0.002315709
3/28/2001,12.96,2.561867691,0.001544402
3/29/2001,12.97,2.562638998,0.000771307
3/30/2001,12.99,2.564179831,0.001540832
3/31/2001,12.98,2.563409711,-0.000770119
4/2/2001,13.02,2.566486637,0.003076926
4/3/2001,13.25,2.583997552,0.017510916
4/4/2001,13.34,2.59076704,0.006769488
4/5/2001,13.42,2.596746132,0.005979091
4/6/2001,13.44,2.598235335,0.001489204
4/9/2001,13.46,2.599722324,0.001486989
4/10/2001,13.4,2.595254707,-0.004467617
4/11/2001,13.4,2.595254707,0
4/12/2001,13.39,2.59450816,-0.000746547
4/16/2001,13.38,2.593761055,-0.000747105
4/17/2001,13.4,2.595254707,0.001493652
4/18/2001,13.34,2.59076704,-0.004487666
4/19/2001,13.53,2.604909442,0.014142402
4/20/2001,13.54,2.605648267,0.000738825
4/23/2001,13.59,2.609334228,0.003685961
4/24/2001,13.6,2.610069793,0.000735565
4/25/2001,13.24,2.583242551,-0.026827242
4/26/2001,13.2,2.58021683,-0.003025721
4/27/2001,13.22,2.581730834,0.001514005
4/30/2001,13.14,2.575661013,-0.006069821
5/1/2001,12.98,2.563409711,-0.012251302
5/2/2001,12.84,2.552565298,-0.010844413
5/3/2001,12.79,2.548663616,-0.003901683
5/4/2001,12.78,2.547881449,-0.000782167
5/7/2001,12.77,2.54709867,-0.000782779
5/8/2001,12.75,2.545531272,-0.001567398
5/9/2001,12.76,2.546315278,0.000784006
5/10/2001,12.77,2.54709867,0.000783392
5/11/2001,12.8,2.549445171,0.002346501
5/14/2001,12.83,2.551786179,0.002341008
5/15/2001,12.77,2.54709867,-0.004687509
5/16/2001,12.8,2.549445171,0.002346501
5/17/2001,12.8,2.549445171,0
5/18/2001,12.77,2.54709867,-0.002346501
5/21/2001,12.73,2.543961413,-0.003137257
5/22/2001,12.73,2.543961413,0
5/23/2001,12.73,2.543961413,0
5/24/2001,12.74,2.54474665,0.000785238
5/25/2001,12.73,2.543961413,-0.000785238
5/28/2001,12.74,2.54474665,0.000785238
5/29/2001,12.73,2.543961413,-0.000785238
5/30/2001,12.77,2.54709867,0.003137257
5/31/2001,12.8,2.549445171,0.002346501
6/1/2001,12.74,2.54474665,-0.004698521
6/4/2001,12.75,2.545531272,0.000784621
6/5/2001,12.75,2.545531272,0
6/6/2001,12.73,2.543961413,-0.001569859
6/7/2001,12.73,2.543961413,0
6/8/2001,12.75,2.545531272,0.001569859
6/11/2001,12.74,2.54474665,-0.000784621
6/12/2001,12.75,2.545531272,0.000784621
6/13/2001,12.83,2.551786179,0.006254907
6/14/2001,13.01,2.565718293,0.013932114
6/15/2001,12.95,2.561095788,-0.004622504
6/18/2001,13.09,2.57184858,0.010752792
6/19/2001,13.18,2.578700529,0.006851949
6/20/2001,13.26,2.584751985,0.006051456
6/21/2001,13.26,2.584751985,0
6/22/2001,13.26,2.584751985,0
6/25/2001,13.27,2.585505848,0.000753864
6/26/2001,13.31,2.588515632,0.003009784
6/27/2001,13.3,2.587764035,-0.000751597
6/28/2001,13.34,2.59076704,0.003003005
6/29/2001,13.27,2.585505848,-0.005261192
6/30/2001,13.29,2.587011873,0.001506024
7/2/2001,13.21,2.580974119,-0.006037754
7/3/2001,13.19,2.579458967,-0.001515152
7/4/2001,13.19,2.579458967,0
7/5/2001,13.19,2.579458967,0
7/6/2001,13.19,2.579458967,0
7/9/2001,13.18,2.578700529,-0.000758438
7/10/2001,13.19,2.579458967,0.000758438
7/11/2001,13.21,2.580974119,0.001515152
7/12/2001,13.22,2.581730834,0.000756716
7/13/2001,13.23,2.582486978,0.000756144
7/16/2001,13.18,2.578700529,-0.003786449
7/17/2001,13.22,2.581730834,0.003030305
7/18/2001,13.24,2.583242551,0.001511716
